time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,sun zenith,sun azimuth
2006-01-01 00:00:00+00:00,16.61,45.68,0.0,-0.0,0.0,308.89,3.63,69.0,100272.0,150.64925496282072,94.52894633626511
2006-01-01 01:00:00+00:00,17.02,47.04,0.0,-0.0,0.0,312.66,3.57,61.0,100265.0,137.05333120525842,98.53487476148223
2006-01-01 02:00:00+00:00,17.44,48.39,0.0,-0.0,0.0,316.43,3.51,53.0,100259.0,123.59796859917492,102.5480361338216
2006-01-01 03:00:00+00:00,17.85,49.75,0.0,-0.0,0.0,320.2,3.45,53.0,100292.0,110.35998609837856,106.91706005311687
2006-01-01 04:00:00+00:00,18.27,51.1,0.0,-0.0,0.0,323.96,3.39,54.0,100325.0,97.44891947189019,111.9343572033585
2006-01-01 05:00:00+00:00,18.68,52.45,55.0,68.44,47.0,327.73,3.32,54.0,100358.0,85.03195009967504,117.9582101316139
2006-01-01 06:00:00+00:00,19.1,53.81,286.65,603.86,97.75,331.5,3.26,62.0,100325.0,73.37636508183876,125.48612484885899
2006-01-01 07:00:00+00:00,19.51,55.16,423.0,459.55,204.0,335.27,3.2,69.0,100292.0,62.92080031148642,135.20541964200675
2006-01-01 08:00:00+00:00,26.5,30.5,635.35,823.71,143.65,342.05,3.89,76.0,100259.0,54.373879964812204,147.91971913752724
2006-01-01 09:00:00+00:00,27.88,28.34,710.0,808.1,172.0,347.88,3.81,85.0,100150.0,48.758876736569256,164.04782446838954
2006-01-01 10:00:00+00:00,29.25,26.18,733.0,843.24,161.0,353.72,3.73,94.0,100041.0,47.14067043473541,182.53882478252405
2006-01-01 11:00:00+00:00,30.63,24.02,681.0,839.37,149.0,359.55,3.66,103.0,99933.0,49.91091839626205,200.61815365321485
2006-01-01 12:00:00+00:00,30.29,25.71,548.0,745.5,149.0,359.63,3.32,99.0,99923.0,56.42508608080095,215.85338735317066
2006-01-01 13:00:00+00:00,29.96,27.39,398.0,806.65,84.0,359.72,2.98,95.0,99913.0,65.57248275163461,227.69423539983492
2006-01-01 14:00:00+00:00,29.63,29.08,96.0,48.56,86.0,359.8,2.65,91.0,99903.0,76.40702562627703,236.7514138409133
2006-01-01 15:00:00+00:00,28.0,32.42,0.0,-0.0,0.0,358.83,3.03,78.0,99929.0,88.30210856705705,243.82167031920613
2006-01-01 16:00:00+00:00,26.37,35.77,0.0,-0.0,0.0,357.87,3.41,64.0,99956.0,100.87395504851142,249.54068944390866
2006-01-01 17:00:00+00:00,24.73,39.11,0.0,-0.0,0.0,356.9,3.79,51.0,99982.0,113.88770928928086,254.36348863027013
2006-01-01 18:00:00+00:00,23.9,42.81,0.0,-0.0,0.0,356.67,3.98,56.0,99989.0,127.19485636411736,258.6255970952203
2006-01-01 19:00:00+00:00,23.06,46.51,0.0,-0.0,0.0,356.43,4.17,62.0,99995.0,140.69650526130138,262.62433068876726
2006-01-01 20:00:00+00:00,22.22,50.21,0.0,-0.0,0.0,356.2,4.36,67.0,100002.0,154.3211739507621,266.79245646605426
2006-01-01 21:00:00+00:00,21.47,55.32,0.0,-0.0,0.0,356.4,4.16,69.0,99999.0,168.00152187470715,272.8192606516255
2006-01-01 22:00:00+00:00,20.73,60.44,0.0,-0.0,0.0,356.6,3.96,71.0,99995.0,177.86774133243242,57.9357595048329
2006-01-01 23:00:00+00:00,19.98,65.55,0.0,-0.0,0.0,356.8,3.77,74.0,99992.0,164.41983707475498,89.21324612925326
2006-01-02 00:00:00+00:00,18.77,67.13,0.0,-0.0,0.0,350.53,3.43,67.0,100005.0,150.74428656905792,94.32675401680206
2006-01-02 01:00:00+00:00,17.55,68.71,0.0,-0.0,0.0,344.27,3.09,61.0,100018.0,137.14365733162714,98.3828659714552
2006-01-02 02:00:00+00:00,16.34,70.29,0.0,-0.0,0.0,338.0,2.74,54.0,100032.0,123.68213810434277,102.41741963744528
2006-01-02 03:00:00+00:00,16.83,69.58,0.0,-0.0,0.0,336.77,2.59,53.0,100061.0,110.4364519342312,106.79492174457192
2006-01-02 04:00:00+00:00,17.33,68.87,0.0,-0.0,0.0,335.53,2.44,53.0,100091.0,97.5156503022329,111.81272809950588
2006-01-02 05:00:00+00:00,17.82,68.16,62.0,120.61,48.0,334.3,2.29,52.0,100120.0,85.0860718490173,117.83081153114591
2006-01-02 06:00:00+00:00,20.46,61.3,279.15,580.48,97.85,342.72,2.41,57.0,100097.0,73.4137008637492,125.34733825840243
2006-01-02 07:00:00+00:00,23.1,54.45,472.0,677.93,149.0,351.13,2.54,61.0,100074.0,62.93537324772777,135.05096971609805
2006-01-02 08:00:00+00:00,25.74,47.59,626.05,788.68,155.0,359.55,2.66,65.0,100051.0,54.35797382396127,147.75049358241256
2006-01-02 09:00:00+00:00,27.05,43.06,727.0,871.67,146.0,364.93,2.46,50.0,99959.0,48.705444733342304,163.8776605184861
2006-01-02 10:00:00+00:00,28.36,38.52,685.0,663.67,234.0,370.32,2.25,36.0,99867.0,47.04939013948639,182.39612613700612
2006-01-02 11:00:00+00:00,29.68,33.99,518.0,311.61,320.0,375.7,2.04,21.0,99775.0,49.79160253666051,200.52504617066197
2006-01-02 12:00:00+00:00,29.47,34.39,566.0,821.02,125.0,372.45,2.55,16.0,99788.0,56.29113138535189,215.80842252336623
2006-01-02 13:00:00+00:00,29.26,34.8,345.0,482.86,156.0,369.2,3.06,11.0,99801.0,65.433548513701,227.6840216406334
2006-01-02 14:00:00+00:00,29.06,35.2,168.0,441.92,76.0,365.95,3.57,6.0,99814.0,76.2681845333084,236.76427919773772
2006-01-02 15:00:00+00:00,27.71,37.57,0.0,-0.0,0.0,365.85,3.83,6.0,99864.0,88.1656428341746,243.85091362684705
2006-01-02 16:00:00+00:00,26.36,39.94,0.0,-0.0,0.0,365.75,4.1,6.0,99913.0,100.74079189684855,249.5837506630433
2006-01-02 17:00:00+00:00,25.01,42.31,0.0,-0.0,0.0,365.65,4.36,6.0,99962.0,113.75816300849523,254.42116290576035
2006-01-02 18:00:00+00:00,24.04,44.17,0.0,-0.0,0.0,364.17,4.28,12.0,99972.0,127.06895085487366,258.70249238826807
2006-01-02 19:00:00+00:00,23.07,46.03,0.0,-0.0,0.0,362.68,4.2,17.0,99982.0,140.5740555873659,262.73197461219866
2006-01-02 20:00:00+00:00,22.1,47.89,0.0,-0.0,0.0,361.2,4.12,22.0,99992.0,154.20157599236296,266.9616178011189
2006-01-02 21:00:00+00:00,21.21,51.92,0.0,-0.0,0.0,357.65,3.91,26.0,99982.0,167.88197896339295,273.1728074799943
2006-01-02 22:00:00+00:00,20.32,55.96,0.0,-0.0,0.0,354.1,3.69,31.0,99972.0,177.90482620184548,54.25567541768794
2006-01-02 23:00:00+00:00,19.42,59.99,0.0,-0.0,0.0,350.55,3.48,35.0,99962.0,164.51419604633895,88.82279148697035
2006-01-03 00:00:00+00:00,18.52,65.68,0.0,-0.0,0.0,347.55,3.29,38.0,99959.0,150.83666353832973,94.10845408620696
2006-01-03 01:00:00+00:00,17.62,71.37,0.0,-0.0,0.0,344.55,3.1,41.0,99956.0,137.23111303794798,98.21980679443317
2006-01-03 02:00:00+00:00,16.72,77.06,0.0,-0.0,0.0,341.55,2.91,44.0,99953.0,123.76310152315263,102.27813962221796
2006-01-03 03:00:00+00:00,17.16,76.82,0.0,-0.0,0.0,344.88,2.75,46.0,99966.0,110.50929871477288,106.66543867412162
2006-01-03 04:00:00+00:00,17.61,76.59,0.0,-0.0,0.0,348.22,2.6,47.0,99979.0,97.57827563774055,111.68454984494781
2006-01-03 05:00:00+00:00,18.06,76.35,71.0,208.06,47.0,351.55,2.44,49.0,99992.0,85.13552023410722,117.69739789092
2006-01-03 06:00:00+00:00,20.5,69.14,279.7,587.97,96.3,359.8,2.73,53.0,99966.0,73.44570603989374,125.20300512482294
2006-01-03 07:00:00+00:00,22.94,61.92,483.0,732.52,134.0,368.05,3.01,58.0,99939.0,62.94388043740996,134.89162157171876
2006-01-03 08:00:00+00:00,25.38,54.71,626.05,785.78,156.4,376.3,3.3,62.0,99913.0,54.33526518515943,147.57758150707457
2006-01-03 09:00:00+00:00,26.57,49.33,732.0,888.51,139.0,378.18,2.86,60.0,99824.0,48.644687587510454,163.706033925121
2006-01-03 10:00:00+00:00,27.75,43.95,748.0,894.46,139.0,380.07,2.41,57.0,99735.0,46.95081915938625,182.25512282766815
2006-01-03 11:00:00+00:00,28.94,38.57,684.0,841.31,148.0,381.95,1.97,54.0,99646.0,49.66574026752725,200.43657470536073
2006-01-03 12:00:00+00:00,28.76,38.44,581.0,884.75,104.0,377.35,2.1,42.0,99666.0,56.151794410413444,215.7698016152519
2006-01-03 13:00:00+00:00,28.58,38.31,395.0,754.51,98.0,372.75,2.23,30.0,99686.0,65.29042585730774,227.6807980273898
2006-01-03 14:00:00+00:00,28.4,38.18,187.0,617.56,57.0,368.15,2.36,18.0,99706.0,76.12619249700029,236.7843102226081
2006-01-03 15:00:00+00:00,27.08,41.51,0.0,0.0,0.0,368.25,2.71,16.0,99755.0,88.02687881872312,243.88743370312008
2006-01-03 16:00:00+00:00,25.76,44.85,0.0,-0.0,0.0,368.35,3.07,13.0,99804.0,100.60602422084916,249.63435589085304
2006-01-03 17:00:00+00:00,24.43,48.18,0.0,-0.0,0.0,368.45,3.42,10.0,99854.0,113.62757870325258,254.48696650079037
2006-01-03 18:00:00+00:00,23.47,50.84,0.0,-0.0,0.0,366.65,3.43,20.0,99864.0,126.9424679140433,258.7886440306793
2006-01-03 19:00:00+00:00,22.5,53.49,0.0,-0.0,0.0,364.85,3.44,29.0,99873.0,140.45138460494286,262.8510246094959
2006-01-03 20:00:00+00:00,21.53,56.15,0.0,-0.0,0.0,363.05,3.45,38.0,99883.0,154.081958999119,267.1467482473484
2006-01-03 21:00:00+00:00,20.67,60.73,0.0,-0.0,0.0,359.35,3.34,46.0,99873.0,167.76214296932065,273.5554659224342
2006-01-03 22:00:00+00:00,19.81,65.3,0.0,-0.0,0.0,355.65,3.23,54.0,99864.0,177.92712910505838,50.324533252404876
2006-01-03 23:00:00+00:00,18.94,69.88,0.0,-0.0,0.0,351.95,3.12,62.0,99854.0,164.6054720073808,88.40044437909955
2006-01-04 00:00:00+00:00,18.15,74.59,0.0,-0.0,0.0,349.1,2.97,67.0,99841.0,150.92619722949425,93.87408039312646
2006-01-04 01:00:00+00:00,17.35,79.29,0.0,-0.0,0.0,346.25,2.83,72.0,99827.0,137.3155421512932,98.04576234127421
2006-01-04 02:00:00+00:00,16.56,84.0,0.0,-0.0,0.0,343.4,2.69,78.0,99814.0,123.84072383098663,102.13027092139822
2006-01-04 03:00:00+00:00,17.15,83.29,0.0,-0.0,0.0,343.37,2.52,81.0,99841.0,110.57840913247004,106.52869144956924
2006-01-04 04:00:00+00:00,17.75,82.57,0.0,-0.0,0.0,343.33,2.36,84.0,99867.0,97.63669543447769,111.54990870592684
2006-01-04 05:00:00+00:00,18.34,81.86,86.0,409.77,39.0,343.3,2.19,87.0,99893.0,85.18021368026255,117.55806181312124
2006-01-04 06:00:00+00:00,20.85,73.01,282.45,606.06,93.6,351.42,2.36,96.0,99880.0,73.47231982081055,125.05322440932866
2006-01-04 07:00:00+00:00,23.35,64.17,363.0,258.12,240.0,359.53,2.52,104.0,99867.0,62.946284633557106,134.72747850601388
2006-01-04 08:00:00+00:00,25.86,55.32,624.85,780.67,157.85,367.65,2.69,112.0,99854.0,54.305742227874866,147.40108652925977
2006-01-04 09:00:00+00:00,27.21,48.79,531.0,275.29,347.0,374.15,2.08,124.0,99765.0,48.57661895628858,163.53304926169903
2006-01-04 10:00:00+00:00,28.55,42.27,659.0,570.17,270.0,380.65,1.48,135.0,99676.0,46.84499766303034,182.11593146939393
2006-01-04 11:00:00+00:00,29.9,35.74,587.0,485.23,277.0,387.15,0.87,147.0,99587.0,49.53340156477708,200.35286493755137
2006-01-04 12:00:00+00:00,29.84,36.11,335.0,105.32,278.0,383.6,1.27,111.0,99600.0,56.00717234071633,215.7376340217763
2006-01-04 13:00:00+00:00,29.78,36.47,409.0,836.04,78.0,380.05,1.68,75.0,99613.0,65.14322976815886,227.68464189612016
2006-01-04 14:00:00+00:00,29.72,36.84,156.0,314.73,89.0,376.5,2.08,40.0,99626.0,75.98117272495604,236.81155198642645
2006-01-04 15:00:00+00:00,28.3,40.4,0.0,0.0,0.0,374.05,2.51,40.0,99676.0,87.88594105057848,243.93124796950738
2006-01-04 16:00:00+00:00,26.88,43.97,0.0,-0.0,0.0,371.6,2.95,41.0,99725.0,100.46977318696891,249.69249800951792
2006-01-04 17:00:00+00:00,25.46,47.53,0.0,-0.0,0.0,369.15,3.38,42.0,99775.0,113.49607053906465,254.56086688698377
2006-01-04 18:00:00+00:00,24.48,52.26,0.0,-0.0,0.0,366.8,3.56,49.0,99794.0,126.81551091261488,258.88398638300976
2006-01-04 19:00:00+00:00,23.5,57.0,0.0,-0.0,0.0,364.45,3.74,56.0,99814.0,140.3285791942735,262.9813581964961
2006-01-04 20:00:00+00:00,22.52,61.73,0.0,-0.0,0.0,362.1,3.92,63.0,99834.0,153.96238108202743,267.3475854113809
2006-01-04 21:00:00+00:00,21.73,68.24,0.0,-0.0,0.0,360.32,3.86,66.0,99847.0,167.64200159908535,273.96626970163516
2006-01-04 22:00:00+00:00,20.94,74.75,0.0,-0.0,0.0,358.53,3.8,69.0,99860.0,177.93325501727142,46.207140432671736
2006-01-04 23:00:00+00:00,20.15,81.26,0.0,-0.0,0.0,356.75,3.74,72.0,99873.0,164.69338955594662,87.94611466149371
2006-01-05 00:00:00+00:00,19.13,84.95,0.0,-0.0,0.0,352.05,3.44,70.0,99883.0,151.01270057961915,93.62368657168685
2006-01-05 01:00:00+00:00,18.12,88.65,0.0,-0.0,0.0,347.35,3.15,67.0,99893.0,137.39679250867877,97.86080792991447
2006-01-05 02:00:00+00:00,17.1,92.34,0.0,-0.0,0.0,342.65,2.86,64.0,99903.0,123.91487539625118,101.9738945979368
2006-01-05 03:00:00+00:00,17.68,91.24,0.0,-0.0,0.0,342.57,2.75,63.0,99956.0,110.64367222089732,106.38476460675781
2006-01-05 04:00:00+00:00,18.27,90.13,0.0,-0.0,0.0,342.48,2.65,62.0,100008.0,97.69081668274643,111.40889316032099
2006-01-05 05:00:00+00:00,18.86,89.03,65.0,157.72,47.0,342.4,2.55,61.0,100061.0,85.2200781201199,117.4128965086075
2006-01-05 06:00:00+00:00,21.35,78.74,285.85,612.62,95.1,349.98,2.78,64.0,100032.0,73.49348913074627,124.89809390527347
2006-01-05 07:00:00+00:00,23.83,68.45,478.0,704.86,142.0,357.57,3.0,68.0,100002.0,62.942556115989035,134.55864054634975
2006-01-05 08:00:00+00:00,26.32,58.16,631.6,797.82,153.85,365.15,3.23,71.0,99972.0,54.26939990253067,147.22110676604382
2006-01-05 09:00:00+00:00,27.71,50.91,673.0,660.25,231.0,370.68,2.8,62.0,99887.0,48.50125789347642,163.35880416033797
2006-01-05 10:00:00+00:00,29.1,43.67,644.0,520.67,288.0,376.22,2.37,53.0,99801.0,46.73196958846862,181.97866202044278
2006-01-05 11:00:00+00:00,30.5,36.42,608.0,544.69,259.0,381.75,1.94,44.0,99715.0,49.39465873972401,200.2740366343324
2006-01-05 12:00:00+00:00,30.42,35.99,545.0,691.99,169.0,377.48,2.16,31.0,99722.0,55.85736330791742,215.7120229972929
2006-01-05 13:00:00+00:00,30.34,35.56,343.0,444.43,166.0,373.22,2.38,19.0,99729.0,64.99207466992047,227.69562392062392
2006-01-05 14:00:00+00:00,30.26,35.13,165.0,362.26,87.0,368.95,2.59,6.0,99735.0,75.83324634530877,236.8460426510184
2006-01-05 15:00:00+00:00,28.86,39.31,0.0,0.0,0.0,366.95,2.96,6.0,99785.0,87.7429505634189,243.98236692256526
2006-01-05 16:00:00+00:00,27.46,43.48,0.0,-0.0,0.0,364.95,3.32,6.0,99834.0,100.33215516429061,249.7581630198499
2006-01-05 17:00:00+00:00,26.05,47.66,0.0,-0.0,0.0,362.95,3.68,6.0,99883.0,113.36374665393596,254.6428246465668
2006-01-05 18:00:00+00:00,25.16,51.11,0.0,-0.0,0.0,361.32,3.71,14.0,99893.0,126.68817595203114,258.988446825163
2006-01-05 19:00:00+00:00,24.27,54.56,0.0,-0.0,0.0,359.68,3.74,21.0,99903.0,140.20571756551294,263.12284586287376
2006-01-05 20:00:00+00:00,23.37,58.01,0.0,-0.0,0.0,358.05,3.77,29.0,99913.0,153.8428898019127,267.56386092651104
2006-01-05 21:00:00+00:00,22.62,62.57,0.0,-0.0,0.0,355.97,3.73,33.0,99906.0,167.52152892975312,274.4042642617692
2006-01-05 22:00:00+00:00,21.88,67.12,0.0,-0.0,0.0,353.88,3.69,37.0,99900.0,177.92210657924517,41.98346002489734
2006-01-05 23:00:00+00:00,21.13,71.68,0.0,-0.0,0.0,351.8,3.66,42.0,99893.0,164.77766976589402,87.45978738417733
2006-01-06 00:00:00+00:00,20.51,75.79,0.0,-0.0,0.0,350.3,3.5,39.0,99900.0,151.09598945308426,93.35734833894008
2006-01-06 01:00:00+00:00,19.9,79.91,0.0,-0.0,0.0,348.8,3.35,36.0,99906.0,137.47471721970464,97.66503021609407
2006-01-06 02:00:00+00:00,19.28,84.02,0.0,-0.0,0.0,347.3,3.2,34.0,99913.0,123.98543319169113,101.80909864287185
2006-01-06 03:00:00+00:00,19.7,83.24,0.0,-0.0,0.0,346.77,3.14,33.0,99959.0,110.70498452970823,106.23374708256529
2006-01-06 04:00:00+00:00,20.12,82.47,0.0,-0.0,0.0,346.23,3.09,32.0,100005.0,97.7405545491666,111.26159422544413
2006-01-06 05:00:00+00:00,20.54,81.69,66.0,176.0,46.0,345.7,3.03,31.0,100051.0,85.25504810551351,117.26199600903607
2006-01-06 06:00:00+00:00,22.73,72.7,280.35,584.3,98.5,354.67,3.39,35.0,100022.0,73.50916968548904,124.73771033451249
2006-01-06 07:00:00+00:00,24.93,63.72,467.0,649.96,157.0,363.63,3.75,39.0,99992.0,62.93267372664126,134.385204394666
2006-01-06 08:00:00+00:00,27.12,54.73,615.75,773.19,152.2,372.6,4.11,44.0,99962.0,54.226240898153755,147.03773453997155
2006-01-06 09:00:00+00:00,28.32,48.83,711.0,793.33,179.0,376.78,3.79,36.0,99887.0,48.418629686905085,163.1833886780032
2006-01-06 10:00:00+00:00,29.51,42.92,741.0,846.34,161.0,380.97,3.48,28.0,99811.0,46.611783262045904,181.84341682763954
2006-01-06 11:00:00+00:00,30.71,37.02,683.0,810.68,162.0,385.15,3.16,20.0,99735.0,49.24958678626038,200.2002025469318
2006-01-06 12:00:00+00:00,30.31,37.21,529.0,612.19,195.0,380.92,3.54,11.0,99738.0,55.70246647854128,215.69306457594212
2006-01-06 13:00:00+00:00,29.91,37.4,341.0,424.29,171.0,376.68,3.93,2.0,99742.0,64.83707430715587,227.7138071545848
2006-01-06 14:00:00+00:00,29.51,37.59,177.0,449.97,79.0,372.45,4.32,353.0,99745.0,75.68253215163598,236.88781266437573
2006-01-06 15:00:00+00:00,28.2,40.39,0.0,0.0,0.0,370.83,4.52,354.0,99811.0,87.5980245562749,244.04079346433159
2006-01-06 16:00:00+00:00,26.9,43.19,0.0,-0.0,0.0,369.22,4.72,356.0,99877.0,100.193281345183,249.83132947701446
2006-01-06 17:00:00+00:00,25.59,45.99,0.0,-0.0,0.0,367.6,4.92,357.0,99943.0,113.23070876992155,254.73279298323692
2006-01-06 18:00:00+00:00,24.52,47.34,0.0,-0.0,0.0,364.88,4.76,360.0,99956.0,126.56055149555874,259.1019453119893
2006-01-06 19:00:00+00:00,23.44,48.7,0.0,-0.0,0.0,362.17,4.6,3.0,99969.0,140.08286894738995,263.275350623115
2006-01-06 20:00:00+00:00,22.36,50.05,0.0,-0.0,0.0,359.45,4.44,6.0,99982.0,153.72352199124222,267.79529980088284
2006-01-06 21:00:00+00:00,21.36,51.51,0.0,-0.0,0.0,355.47,4.2,7.0,99979.0,167.40068572260665,274.8685034669703
2006-01-06 22:00:00+00:00,20.36,52.96,0.0,-0.0,0.0,351.48,3.96,8.0,99976.0,177.8929757374677,37.74197816223784
2006-01-06 23:00:00+00:00,19.35,54.42,0.0,-0.0,0.0,347.5,3.72,8.0,99972.0,164.85803125073804,86.94152994059988
2006-01-07 00:00:00+00:00,18.41,51.69,0.0,-0.0,0.0,343.97,3.87,6.0,99982.0,151.17588333349732,93.07516455495113
2006-01-07 01:00:00+00:00,17.47,48.96,0.0,-0.0,0.0,340.43,4.01,3.0,99992.0,137.54917522963248,97.45852748251718
2006-01-07 02:00:00+00:00,16.53,46.23,0.0,-0.0,0.0,336.9,4.15,1.0,100002.0,124.05228127293142,101.63597803427643
2006-01-07 03:00:00+00:00,16.76,44.6,0.0,-0.0,0.0,333.63,3.93,2.0,100055.0,110.76225053037254,106.07573217348397
2006-01-07 04:00:00+00:00,16.99,42.97,0.0,-0.0,0.0,330.37,3.7,3.0,100107.0,97.78583271443922,111.10810536172403
2006-01-07 05:00:00+00:00,17.22,41.34,64.0,158.97,46.0,327.1,3.48,4.0,100160.0,85.28506707592784,117.1054550380191
2006-01-07 06:00:00+00:00,19.67,35.73,278.15,570.59,100.6,331.25,3.9,5.0,100150.0,73.51932619327457,124.57216919809127
2006-01-07 07:00:00+00:00,22.11,30.11,410.0,408.54,215.0,335.4,4.32,6.0,100140.0,62.916625003056296,134.20726326506554
2006-01-07 08:00:00+00:00,24.56,24.5,615.45,769.5,153.5,339.55,4.74,6.0,100130.0,54.176275708295016,146.85105620062603
2006-01-07 09:00:00+00:00,25.87,21.07,737.0,890.1,139.0,341.5,4.93,2.0,100045.0,48.328765853331575,163.00688509378006
2006-01-07 10:00:00+00:00,27.17,17.65,751.0,879.23,147.0,343.45,5.12,358.0,99959.0,46.484491315796674,181.71029044288997
2006-01-07 11:00:00+00:00,28.48,14.22,701.0,876.4,136.0,345.4,5.31,354.0,99873.0,49.09826323049961,200.13146828796556
2006-01-07 12:00:00+00:00,27.66,14.75,557.0,722.79,161.0,337.72,5.41,349.0,99910.0,55.54258185257695,215.68084751223645
2006-01-07 13:00:00+00:00,26.84,15.28,337.0,396.89,177.0,330.03,5.5,344.0,99946.0,64.67834151539485,227.73924705498456
2006-01-07 14:00:00+00:00,26.03,15.81,171.0,376.72,88.0,322.35,5.6,339.0,99982.0,75.5291463704404,236.9368848800134
2006-01-07 15:00:00+00:00,24.59,19.06,0.0,0.0,0.0,318.63,5.72,340.0,100051.0,87.45127618339268,244.10652311948712
2006-01-07 16:00:00+00:00,23.15,22.3,0.0,-0.0,0.0,314.92,5.84,340.0,100120.0,100.05325757346452,249.9119688056937
2006-01-07 17:00:00+00:00,21.71,25.55,0.0,-0.0,0.0,311.2,5.96,340.0,100190.0,113.0970520760758,254.83071814806192
2006-01-07 18:00:00+00:00,20.68,29.14,0.0,-0.0,0.0,308.7,5.77,342.0,100200.0,126.43271832188587,259.22439494066407
2006-01-07 19:00:00+00:00,19.65,32.74,0.0,-0.0,0.0,306.2,5.58,345.0,100209.0,139.96009363577326,263.4387287848764
2006-01-07 20:00:00+00:00,18.62,36.33,0.0,-0.0,0.0,303.7,5.39,347.0,100219.0,153.60430396263945,268.04162145480433
2006-01-07 21:00:00+00:00,17.72,39.15,0.0,-0.0,0.0,301.12,5.23,349.0,100223.0,167.2794201045573,275.35804972152664
2006-01-07 22:00:00+00:00,16.82,41.96,0.0,-0.0,0.0,298.53,5.06,351.0,100226.0,177.84559128889438,33.571102353607046
2006-01-07 23:00:00+00:00,15.92,44.78,0.0,-0.0,0.0,295.95,4.9,352.0,100229.0,164.93419076494038,86.39149664725625
2006-01-08 00:00:00+00:00,15.11,46.11,0.0,-0.0,0.0,295.43,4.74,353.0,100226.0,151.2522054689861,92.777256929006
2006-01-08 01:00:00+00:00,14.3,47.45,0.0,-0.0,0.0,294.92,4.58,354.0,100223.0,137.62003130343146,97.24140902320732
2006-01-08 02:00:00+00:00,13.49,48.78,0.0,-0.0,0.0,294.4,4.43,355.0,100219.0,124.11531064768334,101.45463411723222
2006-01-08 03:00:00+00:00,13.8,48.38,0.0,-0.0,0.0,293.53,4.41,356.0,100279.0,110.81538238391656,105.91081695055357
2006-01-08 04:00:00+00:00,14.12,47.99,0.0,-0.0,0.0,292.67,4.39,357.0,100338.0,97.82658304303962,110.94852192750761
2006-01-08 05:00:00+00:00,14.43,47.59,75.0,274.58,44.0,291.8,4.37,358.0,100397.0,85.31008693104133,116.94336851178781
2006-01-08 06:00:00+00:00,16.41,41.38,279.9,576.31,100.55,295.37,4.77,358.0,100397.0,73.52393182935948,124.40156434288758
2006-01-08 07:00:00+00:00,18.4,35.16,493.0,774.45,123.0,298.93,5.16,357.0,100397.0,62.89440556265348,134.02490655547973
2006-01-08 08:00:00+00:00,20.38,28.95,608.2,750.56,156.95,302.5,5.56,357.0,100397.0,54.11952194746077,146.66115196003528
2006-01-08 09:00:00+00:00,21.51,25.5,734.0,873.48,146.0,304.7,5.67,352.0,100331.0,48.23170342720492,162.82936798706692
2006-01-08 10:00:00+00:00,22.63,22.05,758.0,895.88,141.0,306.9,5.79,348.0,100265.0,46.35015001225223,181.57937000985137
2006-01-08 11:00:00+00:00,23.76,18.6,700.0,861.19,143.0,309.1,5.9,343.0,100200.0,48.94076755665064,200.06793296573417
2006-01-08 12:00:00+00:00,23.22,19.29,569.0,766.94,147.0,307.9,5.78,343.0,100196.0,55.377809811989415,215.67545401564553
2006-01-08 13:00:00+00:00,22.69,19.98,337.0,389.49,179.0,306.7,5.66,343.0,100193.0,64.51598788590314,227.77199225908944
2006-01-08 14:00:00+00:00,22.16,20.67,201.0,637.07,59.0,305.5,5.53,343.0,100190.0,75.37320243664237,236.99327537651436
2006-01-08 15:00:00+00:00,20.86,22.95,0.0,0.0,0.0,303.42,5.37,344.0,100255.0,87.30281443443181,244.1795449093858
2006-01-08 16:00:00+00:00,19.57,25.23,0.0,-0.0,0.0,301.33,5.22,345.0,100321.0,99.91218432838201,250.00004625316598
2006-01-08 17:00:00+00:00,18.27,27.51,0.0,-0.0,0.0,299.25,5.06,346.0,100387.0,112.96286531398786,254.93654051126538
2006-01-08 18:00:00+00:00,17.18,29.52,0.0,-0.0,0.0,296.03,5.0,348.0,100397.0,126.30474971747256,259.35570321128785
2006-01-08 19:00:00+00:00,16.09,31.54,0.0,-0.0,0.0,292.82,4.94,350.0,100407.0,139.83744330866023,263.61283152414376
2006-01-08 20:00:00+00:00,14.99,33.55,0.0,-0.0,0.0,289.6,4.88,352.0,100417.0,153.4852519950823,268.3025418302258
2006-01-08 21:00:00+00:00,14.06,35.42,0.0,-0.0,0.0,284.28,4.74,354.0,100417.0,167.15766849855265,275.87197617754305
2006-01-08 22:00:00+00:00,13.13,37.3,0.0,-0.0,0.0,278.97,4.61,357.0,100417.0,177.78011194778156,29.550588531690437
2006-01-08 23:00:00+00:00,12.2,39.17,0.0,-0.0,0.0,273.65,4.47,360.0,100417.0,165.00586348013815,85.8099316453372
2006-01-09 00:00:00+00:00,11.48,40.07,0.0,-0.0,0.0,272.13,4.38,2.0,100404.0,151.324782620779,92.46376891669854
2006-01-09 01:00:00+00:00,10.77,40.98,0.0,-0.0,0.0,270.62,4.29,5.0,100391.0,137.6871555975143,97.01379401903188
2006-01-09 02:00:00+00:00,10.05,41.88,0.0,-0.0,0.0,269.1,4.21,8.0,100377.0,124.17441872241702,101.26517362558451
2006-01-09 03:00:00+00:00,10.46,41.76,0.0,-0.0,0.0,268.27,3.88,12.0,100427.0,110.86429927883897,105.73910140835824
2006-01-09 04:00:00+00:00,10.88,41.65,0.0,-0.0,0.0,267.43,3.54,16.0,100476.0,97.86274481562624,110.78294043580905
